course_id,course_title,description,category,partner,is_paid,price,duration_weeks,enrollment_count,rating,level
377,Go Interactive: Fun Teaching using Technology,Unlock powerful online teaching strategies through Universiti Malaya's innovative online course.,Study Skills,Universiti Malaya,False,0.0,2,1233.0,,Introductory level
378,Climate Action: Tackling the Climate Crisis for a Better World,"Take action to help tackle the climate crisis and contribute to a sustainable, just world with impactful climate solutions.",Nature & Environment,University of Leeds,False,0.0,4,,,
379,Foundations of Law in England and Wales: Introduction to Law for Non-lawyers,"Gain essential legal knowledge as a non-lawyer to navigate England and Wales's legal system, courts, and professional roles.",Law,Chartered Institute of Legal Executives (CILEX),False,0.0,4,,,
380,Supporting Children and Young People's Emotional Well-Being,Support the mental health of children and young people with skills that build emotional resilience and long-term well-being.,Psychology & Mental Health,University of York,False,0.0,3,2427.0,,Introductory level
381,AI in Education,Explore how AI is reshaping education and reflect on how you could respond critically or reimagine educational practices.,Teaching,King's College London,True,39.0,3,16781.0,4.82353,Introductory level
382,Marketing in the New Digital Era,"Master digital marketing strategy, explore AI tools, and apply insights from global case studies to drive business success.",Business & Management,Salford Business School,False,0.0,3,,,
383,Fundamentals of Credit Risk Analysis,"Learn how to assess, manage, and mitigate credit risk using proven financial techniques.",Business & Management,Starweaver,False,0.0,2,,,Intermediate level
384,"New Zealand History, Culture, and Conflict: A Museum Perspective","Discover the social history of Aotearoa New Zealand, learning how the country’s bicultural national consciousness was formed.",History,Museum of New Zealand Te Papa Tongarewa,False,0.0,3,1326.0,,
385,Virtual Reality: Exploring the Digital Future,Discover the theory and practical applications of virtual reality to gain the skills to create immersive digital experiences.,IT & Computer Science,Communication University of China,False,0.0,6,304.0,,
386,Sustainable Healthcare: Building Greener Clinical Practices,Gain practical strategies to reduce environmental impact in healthcare settings and build more sustainable clinical practices.,Healthcare & Medicine,Skåne Care,False,0.0,4,,,Introductory level
387,Mastering the Culinary Art of Plating,Discover how improving your food plating knowledge and techniques can give every dish on your menu the wow factor.,Creative Arts & Media,International Culinary Studio,False,0.0,2,480.0,,Introductory level
388,Innovation in New Media,Discover the evolving landscape of new media and develop hands-on skills for content creation and online storytelling.,Creative Arts & Media,Communication University of China,False,0.0,5,406.0,,
389,Practical Methods for Stress Management,"Learn ways to reduce stress, boost focus, and build a calmer, more productive personal and professional life.",Psychology & Mental Health,Starweaver,False,0.0,2,1168.0,,Introductory level
390,Maximising Workforce Performance,"Build your confidence in leading performance conversations and coaching employees to drive growth, engagement, and productivity.",Business & Management,Starweaver,False,0.0,2,417.0,,Introductory level
391,Introduction to Sustainable Practices in Food Service,"Create a more sustainable food service business and make a difference to your bottom line, your stakeholders, and the environment.",Creative Arts & Media,International Culinary Studio,False,0.0,2,1046.0,,Intermediate level
392,Lead with Confidence: Core Skills for First-Time Managers,Gain the core leadership and communication skills you need to manage teams with confidence.,Business & Management,Starweaver,False,0.0,2,464.0,,Introductory level
393,Stakeholder Relationship Management,"Learn how to identify, engage, and collaborate with stakeholders to achieve lasting business success.",Business & Management,Starweaver,False,0.0,2,414.0,,Intermediate level
394,Planning for a Healthier Food Environment,"Create healthier, more sustainable communities by exploring how urban planning shapes food access and public health outcomes.",Healthcare & Medicine,UK Health Security Agency,False,0.0,4,651.0,,
395,Beyond the Shore: Innovating the Blue Bioeconomy on Land,"Have you ever wondered how land-based aquaculture can drive innovation, create business opportunities, and open new careers?",Business & Management,SUBMARINER Network for Blue Growth,False,0.0,3,,,
396,Occupational Safety and Health Hazards,Learn how to identify different types of occupational health and safety hazards in the workplace to protect workers.,Healthcare & Medicine,Universiti Malaya,False,0.0,2,541.0,,
397,Risk Assessment and Management,"Explore the risk assessment process, learn how to mitigate risk in the workplace, and understand the importance of OSH plans.",Business & Management,Universiti Malaya,False,0.0,2,427.0,,
398,What is Health Research?,Explore the world of health research and the role volunteers play in transforming treatments and improving health care.,Healthcare & Medicine,University of Leeds,True,39.0,3,9204.0,4.70492,
399,Using Creative Problem Solving for Innovation Management in High-Tech Industry,Unlock your potential by learning how to apply creative problem-solving techniques in the dynamic world of semiconductors.,Business & Management,National Yang Ming Chiao Tung University (NYCU),False,0.0,2,,,
400,A Panoramic View of China: Introducing Chinese Culture,"Delve into the history, literature, and economy of China to gain a panoramic overview of Chinese culture.",History,Shanghai International Studies University (SISU),False,0.0,8,1235.0,,
401,Learn Chinese: Introduction to Chinese Conversation,Feel confident holding a Chinese Mandarin conversation as you master new Chinese vocabulary with this online language course.,Language,Shanghai International Studies University (SISU),False,0.0,6,,,
402,Data Visualisation,"Gain the skills to implement a wide range of data visualisation techniques, essential for storytelling and data journalism.",IT & Computer Science,Communication University of China,False,0.0,6,617.0,,Intermediate level
403,Managing Customer Relationships,Leverage CRM strategies and data-driven insights to boost customer engagement and business growth.,Business & Management,Starweaver,False,0.0,2,575.0,,
404,Introduction to the Semiconductor Ecosystem: Business Models and Market Trends,"Gain a comprehensive understanding of semiconductor technology, industry players, and business models shaping the global market.","Science, Engineering & Maths",National Yang Ming Chiao Tung University (NYCU),False,0.0,3,,,
405,Foundations of Signals and Systems: Analyse and Process Digital Signals,"Build core skills in signal analysis and system theory to prepare for further study, such as advanced ICT and engineering degrees.","Science, Engineering & Maths",University of Padova,False,0.0,5,,,Advanced level
406,Strategic Innovation and Leadership in the Semiconductor Industry,"Become the expert in the room on semiconductor innovation and strategy, shaping the future of tech and supply chain resilience.",Business & Management,National Yang Ming Chiao Tung University (NYCU),False,0.0,3,,,
407,Master Excel Fundamentals for Business Insights,Build confidence in data analysis with Excel and develop practical data skills to support better business decisions.,Business & Management,TIRO,False,0.0,4,553.0,,Introductory level
408,Learn Chinese: Introduction to Chinese Pronunciation and Tone,Master the correct pronunciation and tone of the Mandarin language and improve your Chinese speaking skills with language experts.,Language,Shanghai International Studies University (SISU),False,0.0,3,,,
